Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m)
2021 05 29 17 56 22.110 99.8937 25.7059 4161
2021 05 29 17 57 10.920 99.8905 25.6820 2959
2021 05 29 18 16 9.090 99.8769 25.5883 6523
2021 05 29 18 18 50.770 99.9417 25.5640 3052
2021 05 29 18 22 19.910 99.9803 25.5669 3782
2021 05 29 18 24 39.030 99.9781 25.5671 3269
2021 05 29 18 25 27.160 99.8947 25.6713 1676
2021 05 29 18 26 20.920 99.9151 25.6068 8420
2021 05 29 18 28 43.850 100.0185 25.5440 6944
2021 05 29 18 31 9.060 99.9939 25.5422 -278
2021 05 29 18 32 46.010 99.9483 25.5613 6832
2021 05 29 18 34 34.940 100.0045 25.5688 6386
2021 05 29 18 40 15.920 99.9159 25.5649 8843
2021 05 29 18 41 57.020 99.8920 25.6687 1277
2021 05 29 18 43 36.060 99.9095 25.6672 3773
2021 05 29 18 45 19.900 99.9778 25.5691 5925
2021 05 29 18 46 20.090 99.9746 25.5652 4984
2021 05 29 18 48 32.020 99.9142 25.6421 6483
2021 05 29 18 51 3.020 99.9119 25.6440 6898
2021 05 29 18 58 45.980 99.8817 25.6508 0761
2021 05 29 19 05 18.070 99.9317 25.6905 5113
2021 05 29 19 06 20.070 99.8886 25.6674 1223
2021 05 29 19 07 55.950 100.0088 25.5670 6122
2021 05 29 19 13 35.080 99.8510 25.6977 0927
2021 05 29 19 15 0.930 99.9523 25.5645 6739
2021 05 29 19 16 40.910 99.9769 25.5771 4544
2021 05 29 19 17 33.020 99.9518 25.5666 6816
2021 05 29 19 19 43.110 99.8901 25.6682 1619
2021 05 29 19 20 27.180 99.8909 25.6672 1555
2021 05 29 19 21 58.890 99.9189 25.6674 2879
2021 05 29 19 23 15.160 99.8701 25.6882 2280
2021 05 29 19 26 37.110 99.9319 25.6889 4790
2021 05 29 19 29 23.180 99.9783 25.5528 4126
2021 05 29 19 29 38.030 99.8893 25.6690 1712
2021 05 29 19 30 57.030 99.9793 25.5519 4106
2021 05 29 19 31 45.090 99.9773 25.5528 4096
2021 05 29 19 33 17.050 99.9781 25.5521 3710
2021 05 29 19 34 16.080 99.9732 25.5601 4927
2021 05 29 19 35 6.880 99.9785 25.5522 3882
2021 05 29 19 35 59.080 99.9793 25.5519 4163
2021 05 29 19 37 43.890 99.9655 25.5544 2976
2021 05 29 19 38 26.910 99.9774 25.5531 4.033000e+03
2021 05 29 19 39 25.010 99.9783 25.5530 4109
2021 05 29 19 40 23.070 99.9346 25.6468 5273
2021 05 29 19 46 29.880 99.9750 25.5511 3893
2021 05 29 19 51 16.060 99.9776 25.5531 3767
2021 05 29 19 55 17.040 99.8741 25.6948 4768
2021 05 29 20 03 29.030 99.9392 25.5957 4269
2021 05 29 20 04 3.910 99.9800 25.5507 4124
2021 05 29 20 05 40.040 99.9601 25.5711 4296
2021 05 29 20 08 4.040 99.9795 25.5509 4221
2021 05 29 20 09 1.900 99.9645 25.5718 4128
2021 05 29 20 14 13.980 99.9800 25.5016 1539
2021 05 29 20 21 43.920 99.9144 25.5629 9068
2021 05 29 20 23 7.830 100.0287 25.5019 4059
2021 05 29 20 27 24.010 100.0009 25.5837 2839
2021 05 29 20 29 21.070 99.9019 25.6731 2698
2021 05 29 20 33 45.070 99.9317 25.6897 4601
2021 05 29 20 35 49.120 99.9393 25.5955 3891
2021 05 29 20 37 41.120 99.9458 25.6165 4600
2021 05 29 20 38 21.120 99.8942 25.6620 4887
2021 05 29 20 39 28.980 99.9099 25.6589 3742
2021 05 29 20 41 21.010 99.8573 25.6940 2484
2021 05 29 20 41 59.970 99.9367 25.5646 2777
2021 05 29 20 45 16.010 99.9762 25.5530 4142
2021 05 29 21 02 27.060 99.9592 25.5707 4232
2021 05 29 21 03 27.180 99.8899 25.6702 3192
2021 05 29 21 04 2.010 99.9855 25.5975 2603
2021 05 29 21 08 29.960 100.0054 25.5606 1837
2021 05 29 21 10 9.170 99.9078 25.6624 4245
2021 05 29 21 12 15.060 99.9820 25.6032 3909
2021 05 29 21 13 17.040 99.9595 25.5704 4313
2021 05 29 21 16 49.100 99.9772 25.5539 4191
2021 05 29 21 19 19.280 99.9130 25.6683 2272
2021 05 29 21 21 46.920 99.9765 25.5538 4104
2021 05 29 21 22 18.120 99.8977 25.6614 1709
2021 05 29 21 23 28.880 99.8309 25.7201 5697
2021 05 29 21 24 15.100 99.9409 25.6297 4140
2021 05 29 21 28 14.060 99.8987 25.6636 1218
2021 05 29 21 31 27.080 99.9084 25.6612 4339
2021 05 29 21 36 17.140 99.9743 25.5561 3581
2021 05 29 21 37 47.790 99.9285 25.6429 5321
2021 05 29 21 41 43.990 99.8930 25.6714 7181
2021 05 29 21 49 2.090 99.9041 25.6511 3005
2021 05 29 21 51 22.880 99.9256 25.6535 4461
2021 05 29 21 56 18.100 99.8764 25.6831 1737
2021 05 29 21 59 59.190 99.9087 25.6565 7225
2021 05 29 22 00 58.070 99.9869 25.5646 0544
2021 05 29 22 01 37.010 99.9665 25.6121 5111
2021 05 29 22 02 38.090 99.9425 25.6376 5175
2021 05 29 22 04 48.990 99.9780 25.5515 4000
2021 05 29 22 06 28.010 99.9776 25.5528 3677
2021 05 29 22 07 47.170 99.8814 25.6721 2084
2021 05 29 22 09 31.880 99.8316 25.7187 6139
2021 05 29 22 10 29.160 99.9626 25.5717 4674
2021 05 29 22 14 9.050 99.9234 25.6351 5156
2021 05 29 22 16 54.050 99.9218 25.6347 6296
2021 05 29 22 20 1.040 99.9762 25.5545 3889
2021 05 29 22 22 11.080 99.8857 25.6808 3039
2021 05 29 22 24 36.930 99.9386 25.7271 6087
2021 05 29 22 26 30.150 99.9862 25.5931 3770
2021 05 29 22 29 23.840 99.9278 25.5727 8627
2021 05 29 22 32 24.940 99.9429 25.6258 1939
2021 05 29 22 33 52.000 100.0272 25.5040 4320
2021 05 29 22 37 37.090 99.9356 25.6507 5670
2021 05 29 22 54 54.000 99.9528 25.6094 4395
2021 05 29 22 57 57.930 99.9685 25.5683 5534
2021 05 29 22 59 6.090 99.9630 25.6095 1833
2021 05 29 23 03 20.970 99.9627 25.6208 4970
2021 05 29 23 07 30.980 99.9663 25.5712 5255
2021 05 29 23 10 34.040 99.9712 25.7245 10828
2021 05 29 23 11 51.010 99.9418 25.5947 3817
2021 05 29 23 12 57.040 99.9672 25.5719 5501
2021 05 29 23 14 33.980 99.8957 25.6593 6811
2021 05 29 23 18 7.980 99.9317 25.5744 7905
2021 05 29 23 19 34.940 99.9500 25.7765 3557
2021 05 29 23 20 53.010 99.9686 25.5788 6679
2021 05 29 23 21 2.080 99.9036 25.6533 6628
2021 05 29 23 26 3.980 99.9140 25.6265 3817
2021 05 29 23 27 9.860 100.0434 25.5089 3730
2021 05 29 23 29 7.950 99.9478 25.7733 3344
2021 05 29 23 30 25.980 99.9746 25.5520 4462
2021 05 29 23 31 25.800 99.9857 25.6027 4815
2021 05 29 23 32 20.050 99.9081 25.6476 7420
2021 05 29 23 32 48.900 100.0864 25.4093 8898
2021 05 29 23 34 37.100 99.8905 25.6648 1663
2021 05 29 23 36 33.100 99.9878 25.5982 3781
2021 05 29 23 38 58.880 99.9111 25.6046 8742
2021 05 29 23 41 11.070 99.9399 25.6286 1072
2021 05 29 23 44 43.990 99.8893 25.6781 3944
2021 05 29 23 47 1.080 99.9330 25.6093 6195
2021 05 29 23 47 34.980 99.9779 25.5513 4317
2021 05 29 23 48 30.940 99.9791 25.5546 3497
2021 05 29 23 49 33.040 99.9771 25.5530 3812
2021 05 29 23 50 43.590 99.8666 25.7023 8248
2021 05 29 23 51 25.910 99.9731 25.5767 4997
2021 05 29 23 52 17.010 99.9481 25.7746 3529
2021 05 29 23 53 22.960 99.9127 25.5969 5973
2021 05 29 23 56 43.920 99.9541 25.5902 5994
2021 05 29 23 57 47.980 99.8491 25.7020 6467
2021 05 29 23 57 58.050 99.9130 25.5952 5653
2021 05 29 23 59 8.100 99.9435 25.6058 3930
2021 05 30 00 01 40.930 99.9129 25.5955 5977
2021 05 30 00 04 51.900 99.9901 25.5910 4530
2021 05 30 00 05 15.130 99.9275 25.6853 5554
2021 05 30 00 06 31.980 99.9478 25.7742 3460
2021 05 30 00 10 54.050 99.9490 25.5860 5029
2021 05 30 00 11 47.090 100.0005 25.5727 2781
2021 05 30 00 13 15.150 99.8964 25.6649 5628
2021 05 30 00 15 54.010 99.9493 25.5862 5011
2021 05 30 00 16 19.990 99.9422 25.5728 5085
2021 05 30 00 17 6.050 99.9318 25.6907 5441
2021 05 30 00 17 55.960 99.9131 25.5960 5911
2021 05 30 00 20 22.940 99.9128 25.5956 5737
2021 05 30 00 24 34.840 99.8909 25.6751 6330
2021 05 30 00 26 4.850 99.9709 25.5623 5371
2021 05 30 00 26 48.120 99.9495 25.5843 4845
2021 05 30 00 29 35.060 99.9491 25.5864 4936
2021 05 30 00 30 54.980 99.9493 25.5866 5332
2021 05 30 00 31 38.760 99.9450 25.7639 9724
2021 05 30 00 32 45.010 99.9528 25.6294 5057
2021 05 30 00 37 28.120 99.9774 25.5523 4168
2021 05 30 00 38 44.040 99.9034 25.6602 4539
2021 05 30 00 39 47.970 99.8795 25.5792 5563
2021 05 30 00 40 16.050 99.9133 25.6253 3738
2021 05 30 00 41 0.120 99.9772 25.5535 4354
2021 05 30 00 42 9.120 99.9497 25.5867 5168
2021 05 30 00 44 51.070 100.0197 25.5106 3224
2021 05 30 00 46 4.040 99.9312 25.7220 2318
2021 05 30 00 47 38.020 99.8944 25.6077 5484
2021 05 30 00 48 37.030 99.9794 25.5519 3780
2021 05 30 00 52 19.010 99.9474 25.6141 4702
2021 05 30 00 55 36.100 99.9474 25.5866 4277
2021 05 30 00 56 33.110 99.9289 25.6566 6142
2021 05 30 01 01 30.850 99.9014 25.6678 3020
2021 05 30 01 02 26.000 100.0121 25.5693 4910
2021 05 30 01 03 33.030 99.9591 25.5702 4396
2021 05 30 01 04 49.090 99.9131 25.5955 5985
2021 05 30 01 05 24.100 99.9311 25.7250 2796
2021 05 30 01 05 50.070 99.9618 25.5705 4633
2021 05 30 01 06 36.070 99.9779 25.5526 4140
2021 05 30 01 10 58.140 99.9358 25.6477 5960
2021 05 30 01 12 1.230 99.8792 25.6875 2252
2021 05 30 01 13 28.230 99.8804 25.6873 2104
2021 05 30 01 14 24.000 99.9604 25.5696 4380
2021 05 30 01 15 15.000 99.9714 25.5743 5387
2021 05 30 01 17 11.050 99.9740 25.6063 3014
2021 05 30 01 17 53.020 99.8750 25.6801 6383
2021 05 30 01 18 42.910 99.8840 25.6153 7131
2021 05 30 01 21 20.110 99.9897 25.5883 3361
2021 05 30 01 22 31.130 99.9265 25.6345 1218
2021 05 30 01 22 59.110 99.9475 25.7740 4245
2021 05 30 01 23 56.990 99.9513 25.5573 6694
2021 05 30 01 24 29.130 99.9497 25.6043 4426
2021 05 30 01 27 2.070 99.8969 25.6823 2712
2021 05 30 01 28 57.880 100.0504 25.5662 4404
2021 05 30 01 29 55.060 99.9462 25.5945 3609
2021 05 30 01 33 9.040 99.8961 25.6620 1961
2021 05 30 01 34 13.040 99.8959 25.6605 7894
2021 05 30 01 34 46.020 99.9474 25.5833 5683
2021 05 30 01 35 43.140 99.8793 25.6864 2240
2021 05 30 01 36 6.020 99.9172 25.6322 3533
2021 05 30 01 36 42.830 99.9164 25.6041 9136
2021 05 30 01 38 11.080 99.8826 25.6932 -627
2021 05 30 01 40 18.010 99.9820 25.5910 2969
2021 05 30 01 42 13.960 99.8892 25.6192 7377
2021 05 30 01 43 20.040 99.9474 25.5837 5122
2021 05 30 01 44 30.070 99.9335 25.6492 5323
2021 05 30 01 45 45.920 99.8764 25.6912 5848
2021 05 30 01 46 0.130 99.8768 25.6904 6038
2021 05 30 01 48 19.160 99.8969 25.6601 1477
2021 05 30 01 51 6.010 99.9643 25.5789 5225
2021 05 30 01 52 54.950 100.0083 25.5868 4955
2021 05 30 01 54 49.080 99.9359 25.6940 4043
2021 05 30 01 55 45.810 99.8982 25.6859 3486
2021 05 30 01 55 46.080 99.8939 25.6796 2730
2021 05 30 01 56 46.000 100.0517 25.4992 4218
2021 05 30 01 57 5.910 99.9281 25.6335 3553
2021 05 30 01 59 38.070 99.9772 25.5963 3211
2021 05 30 02 00 38.090 100.0014 25.5725 2939
2021 05 30 02 01 12.100 99.9021 25.6562 1798
2021 05 30 02 02 11.020 100.0015 25.5722 2848
2021 05 30 02 04 41.010 99.9652 25.5634 4421
2021 05 30 02 08 14.880 99.9792 25.5771 6036
2021 05 30 02 08 29.870 99.9321 25.6462 5707
2021 05 30 02 10 2.780 99.9096 25.6874 13352
2021 05 30 02 11 11.280 99.9507 25.5565 6777
2021 05 30 02 11 51.130 99.9331 25.6958 3919
2021 05 30 02 12 30.010 99.9669 25.7074 6212
2021 05 30 02 13 2.030 99.9505 25.5488 7299
2021 05 30 02 17 10.960 99.9126 25.5953 5746
2021 05 30 02 19 44.900 99.9329 25.5802 -2334
2021 05 30 02 21 3.960 100.0355 25.5090 3918
2021 05 30 02 22 58.050 99.9102 25.7101 0854
2021 05 30 02 23 30.170 99.9789 25.5507 3893
2021 05 30 02 24 9.110 99.9080 25.7137 3333
2021 05 30 02 24 58.170 99.9103 25.7127 4170
2021 05 30 02 26 15.130 99.9972 25.5897 6620
2021 05 30 02 27 20.140 99.9494 25.5852 5171
2021 05 30 02 28 48.130 99.9324 25.6318 4825
2021 05 30 02 31 1.990 99.8668 25.6954 3881
2021 05 30 02 32 4.060 99.9516 25.6120 0632
2021 05 30 02 33 22.990 99.9725 25.5973 5598
2021 05 30 02 33 30.020 99.8549 25.6990 5685
2021 05 30 02 34 43.980 99.8551 25.6987 5458
2021 05 30 02 38 47.050 99.9224 25.6221 3424
2021 05 30 02 39 34.020 99.9645 25.5786 5959
2021 05 30 02 40 34.810 99.9590 25.6453 1293
2021 05 30 02 43 25.190 99.8655 25.6990 5797
2021 05 30 02 47 32.060 99.9325 25.6326 4752
2021 05 30 02 49 48.910 99.9154 25.6624 1592
2021 05 30 02 52 38.890 99.9500 25.5813 5285
2021 05 30 02 53 21.940 99.8985 25.6153 4322
2021 05 30 02 55 10.940 99.9799 25.5514 4334
2021 05 30 02 58 44.080 99.8736 25.6929 4491
2021 05 30 02 59 47.060 100.0503 25.5670 4283
2021 05 30 03 00 52.080 99.8912 25.6759 4069
2021 05 30 03 00 59.940 100.0352 25.5481 5431
2021 05 30 03 03 11.010 99.8815 25.6838 5858
2021 05 30 03 04 19.100 99.9910 25.5949 4568
2021 05 30 03 06 1.900 100.0104 25.5673 6017
2021 05 30 03 07 28.930 99.8965 25.5872 4229
2021 05 30 03 08 36.050 99.9720 25.6167 6732
2021 05 30 03 10 48.090 99.9328 25.6483 4867
2021 05 30 03 12 40.010 99.9083 25.7128 5177
2021 05 30 03 14 56.040 99.9700 25.5684 5594
2021 05 30 03 16 20.160 99.8341 25.7164 3471
2021 05 30 03 18 14.070 99.9578 25.6218 4944
2021 05 30 03 22 11.030 99.9127 25.6326 8436
2021 05 30 03 23 15.010 99.9520 25.6173 0251
2021 05 30 03 25 32.950 99.9063 25.6515 7035
2021 05 30 03 30 48.150 99.9015 25.6712 3328
2021 05 30 03 32 6.060 99.8554 25.6984 5567
2021 05 30 03 32 33.990 99.9900 25.5922 5002
2021 05 30 03 33 48.040 99.9932 25.5907 5063
2021 05 30 03 34 2.900 100.0872 25.4090 8784
2021 05 30 03 35 52.920 99.9510 25.5493 7224
2021 05 30 03 38 21.030 99.9772 25.5526 4100
2021 05 30 03 43 46.040 99.9794 25.5513 4205
2021 05 30 03 45 13.920 99.9021 25.6663 -1677
2021 05 30 03 49 1.030 99.9728 25.6036 6743
2021 05 30 03 49 33.850 99.8980 25.5535 6190
2021 05 30 03 50 4.940 99.9888 25.5360 7278
2021 05 30 03 51 16.160 99.8953 25.6760 2990
2021 05 30 03 52 3.100 99.8948 25.6625 2811
2021 05 30 03 54 25.260 99.8874 25.6769 4167
2021 05 30 03 56 11.860 100.0369 25.5153 2743
2021 05 30 03 57 22.980 99.9635 25.5719 4675
2021 05 30 03 57 35.990 99.9731 25.5573 4701
2021 05 30 04 01 17.100 99.9963 25.5837 5019
2021 05 30 04 03 23.030 99.9793 25.5530 3861
2021 05 30 04 04 10.030 99.8854 25.6733 6545
2021 05 30 04 05 33.030 99.9819 25.5533 3781
2021 05 30 04 07 41.090 99.9469 25.5831 4431
2021 05 30 04 09 46.020 100.0507 25.5663 4519
2021 05 30 04 11 23.050 99.9519 25.5511 7194
2021 05 30 04 13 26.990 99.9337 25.7372 2971
2021 05 30 04 15 58.040 99.9855 25.5941 3524
2021 05 30 04 17 1.930 99.9480 25.5828 5009
2021 05 30 04 18 2.920 99.8399 25.4814 6934
2021 05 30 04 21 5.030 99.9886 25.5815 3143
2021 05 30 04 23 36.320 99.9265 25.7260 3637
2021 05 30 04 25 17.050 99.9253 25.6392 4531
2021 05 30 04 26 44.910 100.0484 25.5660 4156
2021 05 30 04 29 35.090 99.8892 25.6694 1764
2021 05 30 04 29 56.860 99.8563 25.6985 7228
2021 05 30 04 31 45.040 99.9515 25.6251 3889
2021 05 30 04 32 33.060 99.9908 25.5817 3391
2021 05 30 04 33 32.030 99.9006 25.6581 5224
2021 05 30 04 35 32.110 99.9065 25.6511 1817
2021 05 30 04 39 39.050 99.9771 25.5522 4103
2021 05 30 04 40 55.020 99.9677 25.5724 5575
2021 05 30 04 42 18.900 99.9511 25.5870 5198
2021 05 30 04 42 35.020 99.9494 25.5863 4720
2021 05 30 04 43 9.100 99.9814 25.6033 3827
2021 05 30 04 46 58.030 99.9777 25.5519 3816
2021 05 30 04 48 19.140 99.9138 25.6681 1911
2021 05 30 04 48 36.050 99.9140 25.6675 2156
2021 05 30 04 49 45.930 99.9669 25.5728 4930
2021 05 30 04 51 25.040 99.9730 25.5579 4660
2021 05 30 04 52 6.040 99.9770 25.5524 3988
2021 05 30 04 55 35.020 99.9417 25.5908 3996
2021 05 30 04 57 3.090 99.9725 25.6055 3116
2021 05 30 04 58 3.990 99.9695 25.5746 5033
2021 05 30 04 58 47.000 99.9504 25.5868 5546
2021 05 30 04 59 7.080 99.8826 25.6894 6182
2021 05 30 05 00 35.020 100.0257 25.5414 4668
2021 05 30 05 02 35.110 99.9368 25.6073 4865
2021 05 30 05 03 28.910 99.8894 25.6813 2616
2021 05 30 05 05 58.070 99.9757 25.5530 3806
2021 05 30 05 07 6.950 99.9513 25.5856 4471
2021 05 30 05 07 36.980 99.9632 25.5738 4290
2021 05 30 05 08 45.890 99.8965 25.6607 7033
2021 05 30 05 09 39.120 99.8978 25.6760 3016
2021 05 30 05 10 24.160 99.9388 25.7393 3329
2021 05 30 05 12 34.170 99.9335 25.6511 5248
2021 05 30 05 14 19.050 99.9361 25.5929 4300
2021 05 30 05 15 25.870 99.8872 25.6769 5827
2021 05 30 05 17 0.820 99.8990 25.6602 2137
2021 05 30 05 19 25.110 99.9900 25.5889 3568
2021 05 30 05 19 54.990 99.9660 25.5752 4376
2021 05 30 05 21 21.040 99.9629 25.5748 5100
2021 05 30 05 21 28.100 99.9464 25.6153 4305
2021 05 30 05 22 24.050 99.9729 25.5566 4540
2021 05 30 05 23 28.040 100.0509 25.5665 4539
2021 05 30 05 24 44.140 99.9378 25.7398 3663
2021 05 30 05 25 53.000 99.9855 25.5955 4350
2021 05 30 05 26 43.050 99.9308 25.7362 2535
2021 05 30 05 29 8.180 99.9220 25.6242 4368
2021 05 30 05 29 41.150 99.9222 25.6245 3364
2021 05 30 05 33 44.090 99.9219 25.6265 3309
2021 05 30 05 34 9.930 100.0122 25.5601 6004
2021 05 30 05 35 32.930 99.9599 25.6131 3644
2021 05 30 05 40 2.120 99.9603 25.5694 1924
2021 05 30 05 43 0.840 99.8939 25.6636 2894
2021 05 30 05 44 5.140 99.9461 25.6221 3832
2021 05 30 05 44 46.030 99.9727 25.5639 4252
2021 05 30 05 46 21.800 99.8764 25.6752 6737
2021 05 30 05 47 42.040 99.9847 25.5941 4508
2021 05 30 05 48 35.140 99.9334 25.6479 5825
2021 05 30 05 52 54.110 99.9860 25.5945 4680
2021 05 30 05 53 18.140 99.9233 25.6628 5898
2021 05 30 05 54 6.950 99.8955 25.6078 5142
2021 05 30 05 55 40.080 100.0326 25.5720 1947
2021 05 30 05 56 24.930 99.9398 25.6044 6318
2021 05 30 05 57 43.930 99.9462 25.6200 3655
2021 05 30 06 02 2.930 99.9300 25.6127 5751
2021 05 30 06 02 54.850 99.9778 25.5713 4773
2021 05 30 06 03 53.010 99.8964 25.6581 7485
2021 05 30 06 05 25.130 99.9368 25.7417 3463
2021 05 30 06 08 40.910 99.9083 25.6027 9039
2021 05 30 06 09 47.080 99.9042 25.6713 0998
2021 05 30 06 10 46.050 99.9454 25.5779 4475
2021 05 30 06 11 39.190 99.8860 25.6786 3046
2021 05 30 06 12 0.940 99.9404 25.5848 4690
2021 05 30 06 13 18.170 99.8991 25.6571 1744
2021 05 30 06 14 15.940 99.9502 25.6240 1759
2021 05 30 06 16 48.890 99.9126 25.5963 5655
2021 05 30 06 18 52.080 99.9366 25.5640 3082
2021 05 30 06 21 24.920 99.9039 25.5679 9205
2021 05 30 06 24 44.870 99.9024 25.5857 7944
2021 05 30 06 25 14.970 99.9805 25.6923 2815
2021 05 30 06 26 41.990 99.9828 25.5866 5986
2021 05 30 06 27 45.120 99.9312 25.6158 0626
2021 05 30 06 28 38.990 99.9126 25.5421 7122
2021 05 30 06 29 46.020 99.9697 25.6124 4981
2021 05 30 06 30 21.080 99.9635 25.5732 4778
2021 05 30 06 31 3.080 99.8982 25.6552 0714
2021 05 30 06 35 58.990 99.9244 25.5595 8360
2021 05 30 06 38 15.830 99.9277 25.6899 6250
2021 05 30 06 39 55.980 99.9442 25.6215 3310
2021 05 30 06 49 5.950 100.0406 25.5329 5410
2021 05 30 06 50 32.150 99.8930 25.6795 2699
2021 05 30 06 51 47.990 99.9381 25.5944 5913
2021 05 30 06 52 20.090 99.9589 25.6205 0106
2021 05 30 06 54 27.930 99.9160 25.6596 3153
2021 05 30 06 55 31.010 99.9766 25.5524 4064
2021 05 30 07 00 33.180 99.8962 25.6714 3105
2021 05 30 07 03 41.050 99.8914 25.6675 5700
2021 05 30 07 04 47.120 99.9823 25.5961 3277
2021 05 30 07 05 44.040 99.9863 25.5972 2551
2021 05 30 07 07 31.410 99.9107 25.6041 9930
2021 05 30 07 07 31.940 99.9114 25.6024 8895
2021 05 30 07 14 24.930 99.9208 25.5609 9484
2021 05 30 07 22 18.730 100.0490 25.4943 4541
2021 05 30 07 23 35.060 99.9995 25.5914 2423
2021 05 30 07 27 3.010 99.9364 25.7396 3100
2021 05 30 07 30 0.110 99.9424 25.6253 2908
2021 05 30 07 33 50.030 100.0513 25.5674 4694
2021 05 30 07 40 2.730 99.9896 25.5892 3401
2021 05 30 07 41 31.080 99.9080 25.6525 1637
2021 05 30 07 42 33.960 99.9984 25.5726 5935
2021 05 30 07 45 44.140 99.8980 25.6805 3037
2021 05 30 07 47 1.910 99.9159 25.5642 8379
2021 05 30 07 50 53.030 99.9737 25.5621 3463
2021 05 30 07 55 42.900 99.9632 25.5689 4245
2021 05 30 07 58 59.050 99.9397 25.7415 3707
2021 05 30 07 59 37.980 100.0582 25.5445 6665
2021 05 30 08 08 59.940 99.9062 25.5982 8167
2021 05 30 08 14 45.050 99.9396 25.6321 4320
2021 05 30 08 27 5.040 99.9200 25.6368 5672
2021 05 30 08 36 17.010 99.9364 25.6454 5029
2021 05 30 08 44 50.010 100.0202 25.5124 3512
2021 05 30 08 47 25.920 99.9790 25.5556 3694
2021 05 30 08 50 38.110 99.8981 25.6620 3869
2021 05 30 08 51 44.160 99.9252 25.6660 1801
2021 05 30 08 53 5.160 99.8985 25.6621 4140
2021 05 30 08 54 45.880 99.9789 25.5975 6376
2021 05 30 08 56 38.970 99.9332 25.7358 3436
2021 05 30 08 57 50.030 99.9818 25.6031 3916
2021 05 30 09 02 20.050 100.0203 25.5113 3527
2021 05 30 09 04 33.080 99.8695 25.5956 6838
2021 05 30 09 07 35.920 99.9751 25.5641 3462
2021 05 30 09 12 24.010 99.8789 25.6975 4623
2021 05 30 09 16 0.830 99.9243 25.5737 8463
2021 05 30 09 19 8.100 99.9333 25.6484 5305
2021 05 30 09 36 42.010 99.9775 25.5636 3777
2021 05 30 09 40 15.900 99.8295 25.7204 5576
2021 05 30 09 46 23.100 99.9192 25.6274 3273
2021 05 30 09 46 42.200 99.8829 25.6930 2785
2021 05 30 09 47 53.000 99.9151 25.5616 8953
2021 05 30 09 55 49.030 99.9801 25.5966 5465
2021 05 30 09 59 17.180 99.8677 25.6960 3363
2021 05 30 10 03 43.880 99.9773 25.5537 4024
2021 05 30 10 03 57.960 100.0323 25.5512 7157
2021 05 30 10 06 40.860 100.0058 25.5593 1811
2021 05 30 10 09 48.940 99.9261 25.7356 4635
2021 05 30 10 11 1.000 100.0503 25.5457 5984
2021 05 30 10 12 31.920 100.0508 25.5461 6022
2021 05 30 10 15 15.080 99.8808 25.6726 1753
2021 05 30 10 16 44.990 99.8974 25.6568 6788
2021 05 30 10 20 11.080 99.9675 25.5725 5054
2021 05 30 10 22 52.110 99.9172 25.6425 2798
2021 05 30 10 26 26.930 99.9783 25.6039 4037
2021 05 30 10 29 37.890 100.0504 25.4975 4751
2021 05 30 10 32 30.040 99.8898 25.6689 1631
2021 05 30 10 35 43.910 99.8284 25.7219 5971
2021 05 30 10 44 19.080 99.8488 25.6993 5945
2021 05 30 10 47 10.050 99.8957 25.6614 6635
2021 05 30 11 01 37.930 99.9297 25.6086 6311
2021 05 30 11 03 5.170 99.8925 25.7001 2438
2021 05 30 11 03 27.990 99.9823 25.5703 7430
2021 05 30 11 05 23.030 99.9787 25.5526 3946
2021 05 30 11 08 3.220 99.8859 25.6363 7598
2021 05 30 11 11 29.940 100.0524 25.4978 4751
2021 05 30 11 17 12.100 99.9087 25.7135 1606
2021 05 30 11 20 12.000 99.9377 25.7465 4096
2021 05 30 11 22 37.000 99.9843 25.5540 7474
2021 05 30 11 24 50.070 99.9381 25.7471 4040
2021 05 30 11 33 28.890 100.0506 25.5665 4396
2021 05 30 11 41 3.980 99.9218 25.5975 8121
2021 05 30 11 46 38.100 99.9452 25.6158 4660
2021 05 30 11 49 24.900 99.9424 25.5974 4241
2021 05 30 11 54 20.100 99.9140 25.6453 5817
2021 05 30 12 08 43.070 99.9832 25.6000 1645
2021 05 30 12 09 10.850 99.9295 25.5972 6075
2021 05 30 12 16 5.020 99.9183 25.6435 0765
2021 05 30 12 24 17.080 99.9025 25.6739 2497
2021 05 30 12 28 32.110 99.9308 25.6127 4774
2021 05 30 12 29 26.100 99.9418 25.6249 4156
2021 05 30 12 36 47.000 99.9271 25.6012 7982
2021 05 30 12 37 42.840 99.8874 25.7139 2955
2021 05 30 12 38 49.820 99.9270 25.6009 7939
2021 05 30 12 44 28.040 99.9212 25.5732 4229
2021 05 30 12 49 40.090 99.9744 25.6044 1008
2021 05 30 12 58 45.190 99.8849 25.6653 2637
2021 05 30 13 12 15.000 99.9295 25.7316 3002
2021 05 30 13 16 20.070 99.9814 25.6011 1415
2021 05 30 13 17 32.030 99.9200 25.6192 5033
2021 05 30 13 18 17.080 99.9190 25.6191 5215
2021 05 30 13 20 11.820 99.9041 25.6587 4310
2021 05 30 13 22 50.140 99.9236 25.6374 3142
2021 05 30 13 31 8.850 99.9464 25.6464 8100
2021 05 30 13 42 44.140 99.9855 25.5943 4557
2021 05 30 13 46 47.940 99.9397 25.7455 4357
2021 05 30 13 50 25.100 99.9277 25.6529 5377
2021 05 30 13 55 59.020 99.8718 25.6791 3028
2021 05 30 14 06 25.060 99.9201 25.6369 6446
