Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m) Magnitude(ML)
2021 05 27 18 53 58 99.9370 25.6378 6446.14 0.4
2021 05 27 18 56 06 99.9660 25.5923 1466.71 -0.3
2021 05 27 18 57 35 99.9070 25.6250 602.51 0.3
2021 05 27 18 58 35 99.9624 25.6013 4650.14 0.8
2021 05 27 19 01 11 99.9466 25.5834 5370.30 -0.2
2021 05 27 19 06 12 99.9620 25.5716 6116.93 1.1
2021 05 27 19 06 38 100.0274 25.4584 514.33 0.6
2021 05 27 19 19 05 99.8864 25.6626 2142.78 0.3
2021 05 27 19 21 06 99.9436 25.6922 473.18 -0.5
2021 05 27 19 23 32 99.9323 25.7353 5558.43 -0.1
2021 05 27 19 31 50 99.9452 25.5634 7771.84 0.4
2021 05 27 19 32 27 99.8627 25.6810 9414.99 0.0
2021 05 27 19 35 04 99.8870 25.6837 4688.35 0.0
2021 05 27 19 39 36 99.8986 25.6548 8215.70 0.2
2021 05 27 19 42 25 99.9361 25.7264 6410.87 1.1
2021 05 27 19 44 23 99.9080 25.5900 6246.26 -0.1
2021 05 27 19 50 09 99.9317 25.6272 7286.83 0.2
2021 05 27 19 51 06 99.9057 25.6656 3553.72 0.0
2021 05 27 19 52 48 99.9382 25.7196 5364.43 3.3
2021 05 27 19 54 01 99.9502 25.5846 5799.46 1.7
2021 05 27 19 55 41 99.9376 25.7171 4071.07 0.9
2021 05 27 19 55 10 99.9279 25.6484 4994.05 0.7
2021 05 27 19 56 01 99.9345 25.7196 5423.21 0.5
2021 05 27 19 57 22 99.9315 25.7195 5299.76 0.5
2021 05 27 19 58 02 99.9353 25.7279 4782.41 1.0
2021 05 27 20 00 26 99.9388 25.7171 4717.75 0.3
2021 05 27 20 01 02 99.9419 25.6974 1513.74 0.3
2021 05 27 20 02 02 99.9396 25.7217 7510.23 0.9
2021 05 27 20 03 25 99.9370 25.7216 5364.43 0.8
2021 05 27 20 03 56 99.9348 25.7213 5317.39 0.2
2021 05 27 20 05 24 99.9352 25.7116 4359.13 1.4
2021 05 27 20 05 49 99.9380 25.7272 6457.90 0.3
2021 05 27 20 07 51 99.9410 25.7170 5717.16 0.5
2021 05 27 20 08 17 99.9413 25.7249 5602.52 -0.1
2021 05 27 20 09 10 99.9388 25.7196 5364.43 1.6
2021 05 27 20 10 56 99.9322 25.7319 6240.38 -0.2
2021 05 27 20 10 10 99.9383 25.7037 4194.52 0.4
2021 05 27 20 12 34 99.9361 25.7145 4867.66 0.7
2021 05 27 20 12 10 99.9193 25.5909 7322.10 0.4
2021 05 27 20 13 25 99.9376 25.7193 4976.42 1.8
2021 05 27 20 13 30 99.9714 25.6297 6516.69 1.8
2021 05 27 20 15 00 99.8915 25.6944 8450.85 0.4
2021 05 27 20 16 19 99.9358 25.7150 4688.35 0.2
2021 05 27 20 17 11 99.9346 25.7138 5511.40 0.8
2021 05 27 20 18 08 99.9345 25.7208 4811.81 0.4
2021 05 27 20 19 00 99.9354 25.7179 4447.32 1.3
2021 05 27 20 20 56 99.9353 25.7195 5346.79 -0.3
2021 05 27 20 19 36 99.8995 25.6284 9303.29 0.2
2021 05 27 20 22 23 99.9377 25.7189 4758.90 1.0
2021 05 27 20 23 30 99.9354 25.7191 5928.80 0.5
2021 05 27 20 24 56 99.9380 25.7258 5423.21 0.0
2021 05 27 20 26 44 99.9428 25.7307 6475.54 0.3
2021 05 27 20 25 58 99.9858 25.6005 3259.78 0.4
2021 05 27 20 27 24 99.9313 25.7367 5170.42 -0.1
2021 05 27 20 28 04 99.9273 25.5324 6064.02 0.1
2021 05 27 20 30 46 99.9360 25.7114 2860.01 0.5
2021 05 27 20 32 04 99.9371 25.7183 4876.48 1.6
2021 05 27 20 32 31 99.8670 25.6862 2566.07 0.8
2021 05 27 20 34 01 99.9317 25.7222 5188.06 0.3
2021 05 27 20 35 28 99.9388 25.7142 4870.60 1.1
2021 05 27 20 35 03 99.8322 25.7117 6002.29 -0.6
2021 05 27 20 38 19 99.9006 25.6482 8586.07 0.6
2021 05 27 20 39 20 99.9242 25.7808 937.61 -0.5
2021 05 27 20 40 37 99.9432 25.5593 5964.07 -0.0
2021 05 27 20 39 38 99.9727 25.5512 5893.53 -0.6
2021 05 27 20 41 29 99.9366 25.7274 6452.02 0.8
2021 05 27 20 42 31 99.9278 25.7593 3994.64 -0.5
2021 05 27 20 44 35 99.9278 25.6467 5064.60 0.6
2021 05 27 20 44 18 100.0676 25.5033 9873.55 -0.3
2021 05 27 20 47 57 99.8840 25.6802 7715.99 0.9
2021 05 27 20 48 32 99.8846 25.6754 6540.21 0.2
2021 05 27 20 55 40 99.9383 25.7250 5364.43 0.2
2021 05 27 20 57 04 99.9391 25.7330 6734.21 0.7
2021 05 27 20 59 27 99.9346 25.7318 5470.25 -0.4
2021 05 27 21 00 43 99.9351 25.7182 4506.11 -0.2
2021 05 27 21 00 13 99.9351 25.6014 6704.82 0.1
2021 05 27 21 03 46 99.9438 25.7411 5875.89 0.3
2021 05 27 21 03 01 99.9461 25.7118 3148.08 -0.7
2021 05 27 21 05 23 99.9392 25.6454 -643.82 0.2
2021 05 27 21 06 32 99.9383 25.7236 5529.04 -0.1
2021 05 27 21 07 36 99.9819 25.5152 1360.89 -0.8
2021 05 27 21 08 29 99.8904 25.6362 9038.74 0.2
2021 05 27 21 11 27 99.9550 25.6001 6869.43 -0.0
2021 05 27 21 12 09 99.8952 25.6977 7181.01 0.2
2021 05 27 21 12 57 99.8987 25.6672 4876.48 0.1
2021 05 27 21 15 10 99.9351 25.7389 5640.73 -0.3
2021 05 27 21 16 20 100.0743 25.5540 702.45 -0.0
2021 05 27 21 17 31 99.9279 25.7683 4229.80 -0.7
2021 05 27 21 19 20 99.9323 25.7370 5887.65 -0.3
2021 05 27 21 20 23 99.9946 25.5859 3300.93 -0.3
2021 05 27 21 21 49 99.9338 25.7299 3994.64 -0.3
2021 05 27 21 22 18 99.9229 25.7729 2395.58 -0.3
2021 05 27 21 23 20 99.9421 25.7172 4876.48 1.3
2021 05 27 21 24 51 99.8098 25.6773 2901.16 0.1
2021 05 27 21 25 07 99.9841 25.6018 8121.63 1.5
2021 05 27 21 26 17 99.8959 25.6988 4006.40 -0.1
2021 05 27 21 26 42 99.9198 25.5740 667.18 -0.0
2021 05 27 21 28 41 99.9443 25.5970 7345.62 -0.4
2021 05 27 21 29 40 99.9445 25.6121 5317.39 0.2
2021 05 27 21 30 39 99.9818 25.5664 6152.20 0.8
2021 05 27 21 31 30 99.9185 25.7463 5141.03 0.2
2021 05 27 21 32 29 99.8660 25.4899 2348.55 0.1
2021 05 27 21 34 10 99.9360 25.7341 7957.02 1.5
2021 05 27 21 35 35 99.9371 25.7200 5464.37 1.1
2021 05 27 21 40 20 99.9329 25.6978 8768.31 0.3
2021 05 27 21 41 52 99.9238 25.7737 384.99 -0.2
2021 05 27 21 40 44 99.9405 25.7258 5740.68 0.1
2021 05 27 21 44 33 99.9379 25.7243 5373.24 0.3
2021 05 27 21 47 45 100.1062 25.5747 678.94 -0.2
2021 05 27 21 55 41 99.9044 25.6538 4118.10 1.0
2021 05 27 22 16 46 99.9860 25.5822 5740.68 0.3
2021 05 27 22 18 15 99.9448 25.7073 4088.70 -0.6
2021 05 27 22 19 06 99.9867 25.5268 4115.16 -0.0
2021 05 27 22 20 02 99.9366 25.7375 7463.20 0.7
2021 05 27 22 21 42 100.0003 25.5607 8062.84 -0.1
2021 05 27 22 23 51 99.9341 25.7280 6734.21 -0.5
2021 05 27 22 25 45 99.9112 25.5697 7445.56 -0.0
2021 05 27 22 27 38 99.8673 25.6750 14247.50 0.1
2021 05 27 22 28 39 99.8636 25.6983 6116.93 -0.3
2021 05 27 22 31 01 99.9431 25.5878 6340.32 0.6
2021 05 27 22 31 37 99.8602 25.6933 6599.00 -0.0
2021 05 27 22 33 33 99.9380 25.7258 5352.67 0.2
2021 05 27 22 35 02 99.9388 25.6912 620.15 -0.6
2021 05 27 22 36 24 99.8911 25.6475 4453.20 1.7
2021 05 27 22 37 43 99.9408 25.7280 5517.28 0.1
2021 05 27 22 38 52 99.9524 25.5849 5505.52 -0.4
2021 05 27 22 40 49 99.9177 25.5878 7992.30 0.2
2021 05 27 22 41 38 99.9294 25.7328 2513.16 -0.1
2021 05 27 22 42 40 99.9771 25.5815 6099.29 -0.3
2021 05 27 22 44 36 99.9386 25.7337 6810.64 0.4
2021 05 27 22 44 12 99.9198 25.7690 2701.28 -0.8
2021 05 27 22 46 20 99.9434 25.6315 5881.77 -0.1
2021 05 27 22 47 50 99.9399 25.5799 5587.82 -0.6
2021 05 27 22 53 34 99.9372 25.7223 5723.04 0.1
2021 05 27 22 54 22 99.8930 25.6644 4585.47 -0.1
2021 05 27 22 55 35 99.8622 25.6693 2930.56 -0.0
2021 05 27 22 57 08 99.9323 25.7387 5958.20 -0.5
2021 05 27 22 58 05 99.8996 25.5374 6357.96 -0.6
2021 05 27 22 59 34 99.8927 25.6767 3977.00 -0.0
2021 05 27 23 00 20 99.9452 25.5586 6640.15 -0.5
2021 05 27 23 03 01 99.9539 25.5725 6469.66 0.2
2021 05 27 23 04 00 99.8822 25.6850 9891.18 2.9
2021 05 27 23 06 45 99.8856 25.6801 7151.61 0.0
2021 05 27 23 08 51 99.8813 25.6830 7116.34 -0.1
2021 05 27 23 07 53 99.8609 25.6934 6569.60 -0.0
2021 05 27 23 10 00 99.9387 25.7209 6487.30 1.8
2021 05 27 23 11 31 99.8751 25.6764 7604.29 0.4
2021 05 27 23 13 03 99.9135 25.5576 949.37 -0.4
2021 05 27 23 15 39 99.9350 25.7231 5358.55 0.0
2021 05 27 23 14 54 99.9373 25.7233 6105.17 -0.5
2021 05 27 23 16 13 99.8828 25.6858 7069.31 -0.3
2021 05 27 23 17 46 99.9340 25.7127 4970.54 1.0
2021 05 27 23 19 43 99.8909 25.6670 7427.92 0.1
2021 05 27 23 19 11 99.8819 25.6858 5846.50 0.0
2021 05 27 23 20 33 99.9348 25.7404 5958.20 -0.5
2021 05 27 23 21 12 99.8791 25.6813 7280.95 0.2
2021 05 27 23 22 39 99.9391 25.5921 6022.86 -0.2
2021 05 27 23 23 08 99.8799 25.6851 6628.39 -0.0
2021 05 27 23 24 28 99.9386 25.7326 6022.86 -0.0
2021 05 27 23 25 21 99.9354 25.7313 5299.76 -0.4
2021 05 27 23 26 14 99.8948 25.6839 1784.17 -0.7
2021 05 27 23 27 51 99.9398 25.7221 5364.43 0.3
2021 05 27 23 28 08 99.8836 25.6044 2983.47 -0.2
2021 05 27 23 29 01 99.9398 25.7235 5905.29 1.5
2021 05 27 23 29 38 99.9493 25.6213 5164.54 0.4
2021 05 27 23 31 27 99.9396 25.7228 5323.27 0.5
2021 05 27 23 32 07 99.9484 25.6847 232.14 -0.2
2021 05 27 23 33 00 99.9385 25.5966 5152.79 0.3
2021 05 27 23 34 26 99.9801 25.5646 8051.09 0.3
2021 05 27 23 35 36 99.8752 25.6860 4829.45 -0.2
2021 05 27 23 37 32 99.9395 25.7221 5058.72 0.3
2021 05 27 23 39 55 99.8902 25.6719 6363.84 0.1
2021 05 27 23 39 06 99.8860 25.6777 6255.08 -0.1
2021 05 27 23 41 31 99.9385 25.7210 5387.94 -0.1
2021 05 27 23 42 52 99.9480 25.6146 3565.48 0.3
2021 05 27 23 43 19 99.9401 25.7213 5411.46 -0.4
2021 05 27 23 44 09 99.9395 25.6246 6522.57 -0.2
2021 05 27 23 46 41 99.9581 25.5606 5623.10 -0.2
2021 05 27 23 47 39 99.9100 25.6506 5846.50 -0.1
2021 05 27 23 48 11 99.9296 25.7071 4570.77 0.1
2021 05 27 23 49 05 99.8763 25.6813 3177.47 -1.0
2021 05 27 23 50 23 99.9792 25.5878 5764.19 -0.0
2021 05 27 23 51 36 99.8984 25.6602 2959.95 -0.4
2021 05 27 23 52 35 99.9255 25.6466 4470.83 0.5
2021 05 27 23 53 19 99.8791 25.6827 8186.30 -0.2
2021 05 27 23 54 02 99.9568 25.6093 4829.45 0.1
2021 05 27 23 57 55 99.8072 25.6706 2642.49 0.1
2021 05 27 23 58 02 99.8038 25.6709 984.64 0.1
2021 05 27 23 59 20 99.9017 25.5264 2560.19 -0.4
2021 05 28 00 00 49 99.8791 25.6864 6587.24 -0.6
2021 05 28 00 02 31 99.9822 25.5945 4805.93 0.7
2021 05 28 00 02 01 99.9408 25.7093 3630.15 -0.1
2021 05 28 00 03 09 99.9876 25.5940 5822.98 2.9
2021 05 28 00 04 28 99.8814 25.6848 5111.63 0.1
2021 05 28 00 05 24 99.9873 25.5948 5446.73 1.0
2021 05 28 00 06 43 99.9190 25.6497 5564.31 -0.1
2021 05 28 00 05 36 99.8853 25.6765 6634.27 0.6
2021 05 28 00 07 18 99.9899 25.5916 5902.35 0.2
2021 05 28 00 10 31 99.9422 25.6938 3430.27 -0.4
2021 05 28 00 11 52 99.9350 25.5629 1125.73 -0.5
2021 05 28 00 12 22 99.9371 25.7155 4617.80 0.7
2021 05 28 00 14 42 99.9305 25.7267 3812.39 -0.5
2021 05 28 00 15 13 99.9792 25.5895 6022.86 -0.3
2021 05 28 00 16 10 99.8950 25.6627 3559.60 -0.4
2021 05 28 00 17 46 99.8989 25.6604 5455.55 0.3
2021 05 28 00 16 57 99.9791 25.5916 5155.72 -0.1
2021 05 28 00 18 40 99.9392 25.7241 5376.18 0.0
2021 05 28 00 19 38 99.8822 25.6847 6469.66 0.3
2021 05 28 00 20 08 99.9451 25.5985 5305.64 -0.4
2021 05 28 00 21 34 99.9460 25.5587 7774.78 -0.2
2021 05 28 00 22 20 99.8977 25.6682 4341.50 0.0
2021 05 28 00 23 48 99.9280 25.6076 4353.25 -0.1
2021 05 28 00 22 51 99.9475 25.5485 5811.22 -0.6
2021 05 28 00 26 21 100.0593 25.4959 6116.93 -0.1
2021 05 28 00 27 06 99.8777 25.6681 8280.36 2.2
2021 05 28 00 28 26 99.9339 25.7093 4265.07 1.3
2021 05 28 00 29 50 99.8817 25.6657 5967.01 0.9
2021 05 28 00 31 23 99.9496 25.5863 6857.67 -0.4
2021 05 28 00 32 35 99.8945 25.6646 3659.54 -0.4
2021 05 28 00 33 04 99.9499 25.6163 6231.56 0.7
2021 05 28 00 34 49 99.9499 25.7765 4870.60 -0.1
2021 05 28 00 33 47 99.8555 25.6956 7986.42 0.1
2021 05 28 00 38 08 99.9681 25.5670 7163.37 0.6
2021 05 28 00 39 32 99.9361 25.7213 5364.43 -0.0
2021 05 28 00 41 54 99.9153 25.6321 8168.66 0.7
2021 05 28 00 43 22 100.0156 25.5582 7095.76 0.2
2021 05 28 00 45 26 100.0422 25.5506 2078.12 -0.5
2021 05 28 00 46 46 99.9292 25.7404 6640.15 0.2
2021 05 28 00 46 05 99.8797 25.6699 7613.11 -0.1
2021 05 28 00 47 08 99.9330 25.5880 5464.37 0.2
2021 05 28 00 48 00 99.9290 25.7173 9203.35 0.6
2021 05 28 00 49 56 99.9366 25.7375 7275.07 -0.4
2021 05 28 00 50 42 99.9901 25.6122 2818.86 -0.5
2021 05 28 00 52 06 99.9392 25.7261 6116.93 -0.1
2021 05 28 00 53 20 99.9172 25.6479 6754.79 -0.3
2021 05 28 00 54 54 99.8741 25.6788 6704.82 -0.2
2021 05 28 00 54 20 99.8843 25.6759 7492.59 -0.3
2021 05 28 00 56 36 99.9429 25.6272 7851.20 -0.3
2021 05 28 00 57 16 99.9652 25.5840 4670.71 -0.6
2021 05 28 00 59 45 99.9358 25.6250 6954.67 1.4
2021 05 28 00 57 54 99.9010 25.6424 8897.65 -0.3
2021 05 28 01 02 37 99.9329 25.7546 5399.70 -0.5
2021 05 28 01 03 50 99.9370 25.7145 4279.77 0.0
2021 05 28 01 06 13 99.9746 25.5913 5364.43 -0.5
2021 05 28 01 06 46 99.9464 25.6649 1478.47 -0.3
2021 05 28 01 08 22 99.9030 25.6712 5367.37 -0.1
2021 05 28 01 09 05 99.8468 25.7007 9315.05 0.3
2021 05 28 01 13 05 99.9080 25.6374 2954.07 -0.6
2021 05 28 01 15 27 99.8815 25.6802 6748.91 0.4
2021 05 28 01 16 41 99.9648 25.5752 7951.14 1.7
2021 05 28 01 16 00 99.9138 25.6703 3697.76 0.4
2021 05 28 01 17 44 99.9598 25.5750 6399.11 0.2
2021 05 28 01 18 56 99.9562 25.5729 6534.33 0.7
2021 05 28 01 21 10 99.9462 25.5895 6892.94 -0.4
2021 05 28 01 22 54 99.9396 25.6967 473.18 -0.4
2021 05 28 01 23 58 99.8978 25.6519 2880.59 0.5
2021 05 28 01 26 02 99.9083 25.6431 7895.29 0.3
2021 05 28 01 28 32 99.9344 25.5840 4526.68 0.0
2021 05 28 01 27 12 99.9361 25.5931 5088.12 -0.2
2021 05 28 01 29 32 99.8652 25.6770 2454.37 -0.2
2021 05 28 01 30 53 99.9382 25.7137 4705.99 0.7
2021 05 28 01 31 19 99.9438 25.6906 1019.91 -0.4
2021 05 28 01 32 52 99.9081 25.5893 8333.27 -0.1
2021 05 28 01 33 32 99.9326 25.7179 6081.65 -0.4
2021 05 28 01 34 45 99.9467 25.6137 861.18 -0.1
2021 05 28 01 36 19 99.9363 25.7190 5305.64 -0.3
2021 05 28 01 37 20 99.9433 25.6090 7422.04 -0.4
2021 05 28 01 38 24 99.9572 25.5987 3741.85 0.1
2021 05 28 01 39 02 99.8725 25.6734 3603.69 -0.1
2021 05 28 01 40 48 99.8749 25.6806 6554.90 1.0
2021 05 28 01 42 42 99.9594 25.6001 4306.22 0.4
2021 05 28 01 44 08 99.9572 25.5754 6240.38 -0.3
2021 05 28 01 46 33 99.9477 25.5915 6619.57 0.5
2021 05 28 01 47 12 99.9166 25.5360 3706.57 0.2
2021 05 28 01 48 57 99.8969 25.6655 5111.63 -0.1
2021 05 28 01 50 27 99.9536 25.5655 5590.76 -0.3
2021 05 28 01 51 33 99.9760 25.5752 7704.23 0.1
2021 05 28 01 52 38 99.9360 25.7104 4767.72 0.1
2021 05 28 01 53 17 99.8525 25.7026 4121.04 -0.6
2021 05 28 01 53 55 99.9590 25.5578 5764.19 -0.5
2021 05 28 01 56 11 99.9301 25.7356 5640.73 -0.6
2021 05 28 01 58 26 99.9431 25.5656 1478.47 -0.5
2021 05 28 01 59 51 99.9842 25.5940 5599.58 0.3
2021 05 28 02 00 07 99.9138 25.6377 8812.40 0.0
2021 05 28 02 00 59 99.9419 25.6088 7275.07 -0.0
2021 05 28 02 02 38 99.9384 25.6278 6831.21 0.9
2021 05 28 02 01 57 99.9198 25.6317 2319.15 -0.3
2021 05 28 02 03 12 99.9872 25.5939 5840.62 1.0
2021 05 28 02 06 39 99.9456 25.5852 7007.58 -0.9
2021 05 28 02 09 47 100.0157 25.5622 7739.50 0.1
2021 05 28 02 09 10 99.8704 25.6862 3142.20 -0.8
2021 05 28 02 11 24 99.9271 25.6452 3859.43 -0.0
2021 05 28 02 12 05 99.9327 25.7457 5593.70 -0.6
2021 05 28 02 13 12 99.8817 25.6838 6072.83 -0.0
2021 05 28 02 15 53 99.9408 25.5927 820.03 -0.5
2021 05 28 02 19 16 99.9212 25.7165 13212.80 -0.2
2021 05 28 02 22 24 99.9918 25.5554 6122.80 -0.7
2021 05 28 02 23 13 99.9397 25.7240 5370.30 0.6
2021 05 28 02 24 26 99.9356 25.7461 5905.29 -0.6
2021 05 28 02 25 28 99.8869 25.6548 2951.14 -0.2
2021 05 28 02 27 05 99.8672 25.6735 4024.04 -0.3
2021 05 28 02 28 40 99.9160 25.6196 6984.06 -0.2
2021 05 28 02 27 58 99.9579 25.5652 5984.65 -0.4
2021 05 28 02 29 42 99.8734 25.6768 8562.55 0.1
2021 05 28 02 32 21 99.9861 25.5909 5811.22 1.4
2021 05 28 02 33 19 99.9787 25.5596 6093.41 0.6
2021 05 28 02 34 19 100.0728 25.5337 4229.80 -1.1
2021 05 28 02 34 37 99.9463 25.5831 1078.70 -0.4
2021 05 28 02 36 02 99.8802 25.6666 5458.49 0.4
2021 05 28 02 38 18 99.9358 25.7286 6716.57 0.5
2021 05 28 02 39 04 99.9295 25.7149 8045.21 0.7
2021 05 28 02 40 03 100.0305 25.5056 5967.01 0.5
2021 05 28 02 41 50 99.9396 25.7293 6366.78 -0.2
2021 05 28 02 40 40 99.9214 25.6197 925.85 -0.4
2021 05 28 02 42 26 99.9581 25.5902 6105.17 0.5
2021 05 28 02 45 36 99.9360 25.7217 5937.62 -0.3
2021 05 28 02 47 35 99.9747 25.5491 608.39 -1.5
2021 05 28 02 48 19 99.8793 25.6061 1266.83 -0.1
2021 05 28 02 48 32 99.8577 25.7458 7833.57 -0.6
2021 05 28 02 50 38 99.9494 25.5539 6516.69 0.2
2021 05 28 02 49 33 99.9179 25.6337 3106.93 -0.6
2021 05 28 02 51 46 99.9321 25.6183 3224.50 -0.6
2021 05 28 02 52 30 99.9406 25.7399 6258.02 -0.7
2021 05 28 02 53 01 100.0051 25.5569 6975.25 -0.3
2021 05 28 02 54 55 99.9338 25.6980 4758.90 0.4
2021 05 28 02 56 40 99.9321 25.6283 -730.53 0.1
2021 05 28 02 55 57 99.9950 25.5986 10061.67 -0.4
2021 05 28 02 57 40 99.9284 25.7332 8174.54 0.6
2021 05 28 02 58 26 100.0587 25.4959 6128.68 -0.6
2021 05 28 02 58 58 99.8749 25.6824 2792.40 -1.0
2021 05 28 03 00 20 99.8768 25.6695 6798.88 1.6
2021 05 28 03 03 32 100.0086 25.5682 6916.46 -0.1
2021 05 28 03 06 07 100.1084 25.4110 2042.84 -0.4
2021 05 28 03 07 48 99.9383 25.7104 6169.84 -0.5
2021 05 28 03 06 32 100.1117 25.4011 9062.26 -1.4
2021 05 28 03 08 28 99.9956 25.5560 6169.84 -0.5
2021 05 28 03 09 52 99.9304 25.7137 8033.45 1.0
2021 05 28 03 08 49 99.9322 25.6324 4553.14 -0.2
2021 05 28 03 11 11 99.9069 25.6503 5173.36 -0.0
2021 05 28 03 11 39 99.9059 25.6512 5129.27 -0.1
2021 05 28 03 13 31 99.9426 25.6173 6099.29 -0.5
2021 05 28 03 14 16 100.0443 25.5099 3512.57 -0.1
2021 05 28 03 15 04 100.0243 25.6740 20361.50 0.2
2021 05 28 03 15 42 99.8900 25.6710 5432.03 -0.7
2021 05 28 03 17 06 100.0697 25.4906 1960.54 -0.5
2021 05 28 03 18 20 99.9221 25.6021 4773.60 -0.4
2021 05 28 03 21 52 99.9320 25.7211 5282.12 0.0
2021 05 28 03 21 09 99.8723 25.6627 3633.09 -0.3
2021 05 28 03 22 55 99.9108 25.6545 7427.92 0.4
2021 05 28 03 24 16 99.9357 25.7176 5611.34 -0.6
2021 05 28 03 25 33 99.9412 25.6984 -349.87 -0.6
2021 05 28 03 26 13 99.9561 25.5686 6443.21 -0.2
2021 05 28 03 27 51 99.9523 25.6151 7563.14 -0.1
2021 05 28 03 30 49 99.9238 25.6314 9503.18 -0.2
2021 05 28 03 31 04 99.9177 25.7481 2113.39 -0.1
2021 05 28 03 32 22 99.9728 25.5908 4685.41 0.2
2021 05 28 03 33 02 99.9359 25.7362 5655.43 0.2
2021 05 28 03 34 10 99.9465 25.6875 1290.34 -0.4
2021 05 28 03 35 34 99.9437 25.5872 7363.25 -0.1
2021 05 28 03 36 37 99.9377 25.7337 5611.34 -0.1
2021 05 28 03 37 26 99.9346 25.7309 5611.34 -0.2
2021 05 28 03 38 12 99.9580 25.6042 5182.18 -0.4
2021 05 28 03 38 57 99.9378 25.7285 5628.98 0.0
2021 05 28 03 40 47 99.9454 25.5089 -649.70 -0.8
2021 05 28 03 39 31 99.9574 25.6020 6922.34 -0.3
2021 05 28 03 41 20 99.9931 25.5241 1972.30 -1.2
2021 05 28 03 42 52 99.9527 25.5585 5017.57 -0.7
2021 05 28 03 41 32 99.9527 25.6000 3054.02 -0.6
2021 05 28 03 43 56 99.8574 25.6945 7025.22 -0.3
2021 05 28 03 44 03 99.9353 25.5819 3424.39 0.1
2021 05 28 03 45 46 100.0459 25.5427 8756.55 -0.3
2021 05 28 03 46 03 99.9020 25.6628 5046.96 0.1
2021 05 28 03 48 39 99.9364 25.7267 5740.68 0.1
2021 05 28 03 47 36 99.9378 25.7228 5017.57 -0.3
2021 05 28 03 50 49 99.9525 25.6013 9150.44 -0.3
2021 05 28 03 51 11 99.9675 25.5673 7034.04 0.1
2021 05 28 03 52 16 99.8978 25.6573 3051.08 -0.3
2021 05 28 03 53 35 99.9393 25.7214 5240.97 0.1
2021 05 28 03 52 58 99.9697 25.5855 5205.70 -0.5
2021 05 28 03 54 41 99.8850 25.6880 6775.36 -0.6
2021 05 28 03 55 05 99.8812 25.6654 5778.89 0.5
2021 05 28 03 58 23 99.9048 25.6608 2542.55 -0.4
2021 05 28 04 00 26 99.9556 25.5663 5655.43 -0.2
2021 05 28 04 02 04 99.8843 25.6731 4188.64 1.1
2021 05 28 04 04 03 99.9639 25.5965 4229.80 0.1
2021 05 28 04 04 59 99.9240 25.6102 5129.27 -0.3
2021 05 28 04 06 50 99.9383 25.7037 4594.29 -0.7
2021 05 28 04 07 17 99.8534 25.7035 5846.50 0.0
2021 05 28 04 09 50 99.8912 25.6779 7433.80 -0.1
2021 05 28 04 10 35 99.9043 25.7288 7386.77 -0.4
2021 05 28 04 11 23 99.9112 25.6518 -726.12 0.2
2021 05 28 04 13 28 100.0556 25.5399 8480.25 -0.2
2021 05 28 04 14 20 99.8897 25.6647 8932.92 -0.1
2021 05 28 04 15 28 99.9443 25.5873 6149.26 -0.2
2021 05 28 04 15 55 99.9358 25.7326 5258.61 -0.1
2021 05 28 04 17 18 99.8985 25.6566 3012.86 -0.3
2021 05 28 04 18 35 99.9385 25.7094 4917.63 0.0
2021 05 28 04 19 43 99.9400 25.6918 1466.71 -0.8
2021 05 28 04 20 11 99.9361 25.7149 4268.01 0.4
2021 05 28 04 21 42 99.9514 25.5978 9026.98 -0.3
2021 05 28 04 22 20 99.9677 25.5703 4852.96 -0.1
2021 05 28 04 23 17 99.8912 25.7216 2754.19 -0.1
2021 05 28 04 25 13 99.9063 25.5728 10102.82 0.4
2021 05 28 04 25 44 99.9140 25.6310 8215.70 -0.3
2021 05 28 04 27 13 100.0081 25.5598 8756.55 -0.1
2021 05 28 04 28 48 99.9955 25.5788 10038.16 -0.7
2021 05 28 04 27 38 99.9375 25.7231 5170.42 -0.6
2021 05 28 04 29 32 99.8908 25.6621 6246.26 0.1
2021 05 28 04 30 46 99.9740 25.5591 5634.86 -0.6
2021 05 28 04 31 20 99.8642 25.6879 4423.80 -0.1
2021 05 28 04 31 40 99.9103 25.6327 5487.88 -0.1
2021 05 28 04 33 51 99.8578 25.7063 5411.46 -0.2
2021 05 28 04 34 57 99.9084 25.6538 4941.14 0.5
2021 05 28 04 36 19 99.8925 25.6616 4970.54 0.1
2021 05 28 04 36 56 99.9199 25.6413 5917.04 0.2
2021 05 28 04 38 37 99.8440 25.7067 7360.31 -0.2
2021 05 28 04 39 01 99.9668 25.5885 6011.11 -0.0
2021 05 28 04 40 38 99.8479 25.6804 6998.76 -0.9
2021 05 28 04 39 37 99.8711 25.5046 2066.36 0.1
2021 05 28 04 41 32 99.9408 25.5709 2707.16 -0.1
2021 05 28 04 43 01 99.9627 25.5618 5417.34 0.2
2021 05 28 04 44 14 99.9410 25.6008 6763.61 1.2
2021 05 28 04 45 15 99.9391 25.7204 4949.96 -0.2
2021 05 28 04 45 54 99.9214 25.6652 4320.92 -0.5
2021 05 28 04 48 14 99.9953 25.5733 6798.88 -0.2
2021 05 28 04 49 33 99.9363 25.7154 4517.86 -0.1
2021 05 28 04 50 04 99.9721 25.5997 9326.81 -0.5
2021 05 28 04 50 46 99.8814 25.5363 7375.01 -0.8
2021 05 28 04 52 50 99.9367 25.7303 4917.63 -0.5
